timestamp,x,y,z,label
1.5668,-37,45,-245,idle
1.6241,-33,46,-243,idle
1.6815,-34,46,-246,idle
1.7386,-29,46,-247,idle
1.7959,-33,46,-243,idle
1.8534,-28,49,-246,idle
1.9105,-30,45,-244,idle
1.9677,-28,44,-245,idle
2.0249,-27,46,-245,idle
2.0822,-28,47,-246,idle
2.1395,-27,45,-246,idle
2.1966,-26,46,-245,idle
2.254,-29,47,-244,idle
2.3115,-28,46,-247,idle
2.3685,-26,48,-251,idle
2.4257,-24,44,-246,idle
2.4831,-28,47,-250,idle
2.5405,-23,48,-245,idle
2.5976,-30,44,-244,idle
2.6549,-27,45,-245,idle
2.7122,-25,46,-248,idle
2.7695,-24,44,-245,idle
2.8266,-25,48,-248,idle
2.8839,-25,44,-247,idle
2.9412,-25,46,-248,idle
2.9986,-20,48,-251,idle
0.0422,-25,42,-243,idle
0.0995,-23,46,-247,idle
0.157,-24,43,-247,idle
0.2141,-25,45,-246,idle
0.2714,-27,45,-244,idle
0.3285,-27,46,-246,idle
0.3858,-28,46,-246,idle
0.443,-25,44,-245,idle
0.5003,-23,46,-247,idle
0.5577,-25,47,-247,idle
0.6148,-26,45,-244,idle
0.6721,-24,48,-246,idle
0.7295,-25,46,-246,idle
0.7869,-25,46,-244,idle
0.8439,-26,44,-245,idle
0.9013,-24,47,-243,idle
0.9585,-21,50,-248,idle
1.016,-22,45,-246,idle
1.073,-21,46,-246,idle
1.1303,-21,45,-242,idle
1.1875,-22,46,-250,idle
1.245,-24,46,-246,idle
1.302,-22,47,-249,idle
1.3594,-25,45,-244,idle
1.4166,-23,46,-245,idle
1.4738,-22,46,-246,idle
1.5311,-22,44,-244,idle
1.5884,-23,46,-247,idle
1.6457,-23,48,-246,idle
1.703,-23,47,-243,idle
1.7602,-22,47,-245,idle
1.8175,-23,45,-245,idle
1.8749,-20,47,-247,idle
1.932,-23,47,-246,idle
1.9892,-20,47,-247,idle
2.0466,-23,46,-250,idle
2.104,-18,45,-245,idle
2.1611,-16,47,-246,idle
2.2183,-16,47,-248,idle
2.2755,-18,47,-245,idle
2.333,-21,47,-244,idle
2.39,-21,48,-245,idle
2.4474,-20,48,-248,idle
2.5047,-14,47,-248,idle
2.5618,-18,47,-248,idle
2.6191,-19,48,-247,idle
2.6763,-17,47,-242,idle
2.7337,-18,48,-244,idle
2.791,-19,46,-246,idle
2.8482,-19,47,-247,idle
2.9055,-17,47,-247,idle
2.963,-20,50,-247,idle
0.0305,-7,34,-247,idle
0.0867,-5,33,-250,idle
0.1443,-10,31,-247,idle
0.2006,-8,33,-250,idle
0.2571,-7,34,-249,idle
0.3146,-10,32,-248,idle
0.371,-9,33,-249,idle
0.4284,-10,32,-247,idle
0.4849,-4,32,-250,idle
0.5415,-8,33,-247,idle
0.5977,-8,34,-250,idle
0.6542,-8,34,-245,idle
0.7106,-9,35,-249,idle
0.767,-7,33,-247,idle
0.8235,-4,34,-248,idle
0.8797,-6,33,-247,idle
0.9363,-4,34,-249,idle
0.9925,-4,33,-248,idle
1.049,-6,34,-249,idle
1.1055,-9,34,-248,idle
1.162,-7,33,-249,idle
1.2185,-8,32,-249,idle
1.2748,-5,33,-251,idle
1.3325,-10,33,-248,idle
1.3887,-9,33,-248,idle
1.4451,-4,34,-249,idle
1.5015,-6,34,-250,idle
1.5579,-5,35,-248,idle
1.6154,-11,32,-250,idle
1.6719,-7,33,-249,idle
1.7284,-4,35,-248,idle
1.7846,-6,34,-248,idle
1.8411,-6,35,-250,idle
1.8975,-4,33,-248,idle
1.954,-3,35,-248,idle
2.0105,-6,34,-249,idle
2.0667,-2,35,-250,idle
2.1234,-2,36,-245,idle
2.1796,-4,34,-251,idle
2.2361,-4,34,-249,idle
2.2924,-4,36,-248,idle
2.3488,-2,34,-247,idle
2.4053,-5,36,-250,idle
2.4618,-5,38,-249,idle
2.5184,-4,36,-249,idle
2.5746,-3,36,-250,idle
2.631,-4,36,-247,idle
2.6875,-4,35,-250,idle
2.7439,-4,38,-248,idle
2.8005,-3,37,-247,idle
2.8567,-3,36,-250,idle
2.9133,-5,36,-248,idle
2.9696,-3,36,-249,idle
0.0711,-2,39,-250,idle
0.1278,-2,38,-247,idle
0.1843,-3,40,-249,idle
0.2411,-2,40,-248,idle
0.2977,-1,43,-252,idle
0.3543,-1,42,-247,idle
0.411,-3,40,-249,idle
0.4676,-3,40,-248,idle
0.5241,-2,40,-248,idle
0.5809,-3,40,-249,idle
0.6376,-1,40,-248,idle
0.6942,-3,41,-249,idle
0.7509,-1,41,-249,idle
0.8075,-2,40,-250,idle
0.8641,-2,40,-247,idle
0.9197,0,40,-249,idle
0.9762,-2,41,-250,idle
1.0331,-1,42,-247,idle
1.0896,-1,41,-247,idle
1.1462,-1,40,-249,idle
1.203,-3,41,-247,idle
1.2595,-1,41,-248,idle
1.3162,-2,40,-248,idle
1.3728,-3,41,-248,idle
1.4294,-1,42,-250,idle
1.4861,-1,40,-247,idle
1.5427,-1,41,-251,idle
1.5994,-2,40,-248,idle
1.6561,-2,41,-248,idle
1.7127,-1,41,-249,idle
1.7693,-2,41,-248,idle
1.826,-2,41,-249,idle
1.8824,-2,41,-247,idle
1.9392,-2,41,-249,idle
1.9947,0,41,-249,idle
2.0513,-2,41,-247,idle
2.1079,-3,40,-249,idle
2.1647,-1,41,-251,idle
2.2213,-1,40,-247,idle
2.2781,-2,41,-248,idle
2.3346,-3,42,-249,idle
2.3911,-1,41,-247,idle
2.448,-3,40,-246,idle
2.5045,-4,42,-251,idle
2.5612,-2,39,-247,idle
2.618,-1,39,-247,idle
2.6745,-1,41,-250,idle
2.7311,-6,42,-249,idle
2.788,-2,42,-250,idle
2.8444,-8,43,-250,idle
2.9012,-2,41,-248,idle
2.958,-5,41,-249,idle
0.0591,-10,39,-246,idle
0.1169,-13,38,-247,idle
0.1748,-14,40,-247,idle
0.2327,-12,39,-248,idle
0.2903,-14,40,-248,idle
0.3483,-15,40,-249,idle
0.4061,-12,39,-248,idle
0.4639,-12,40,-250,idle
0.5217,-15,38,-250,idle
0.5797,-12,39,-248,idle
0.6374,-11,37,-248,idle
0.6953,-13,40,-247,idle
0.753,-13,39,-246,idle
0.8109,-10,38,-249,idle
0.8689,-12,40,-248,idle
0.9266,-12,39,-248,idle
0.9843,-12,38,-249,idle
1.0422,-11,38,-248,idle
1.1001,-15,40,-249,idle
1.1579,-14,39,-246,idle
1.2159,-14,40,-247,idle
1.2737,-12,40,-248,idle
1.3314,-14,41,-248,idle
1.3891,-14,40,-248,idle
1.4471,-12,40,-249,idle
1.5049,-14,40,-248,idle
1.5628,-12,40,-249,idle
1.6204,-14,40,-247,idle
1.6781,-15,40,-247,idle
1.7359,-13,40,-250,idle
1.7936,-15,42,-248,idle
1.8513,-15,40,-248,idle
1.9091,-15,41,-248,idle
1.9668,-16,41,-247,idle
2.0247,-14,41,-249,idle
2.0823,-15,40,-248,idle
2.1399,-14,39,-248,idle
2.1976,-15,41,-248,idle
2.2554,-14,41,-248,idle
2.3131,-16,41,-247,idle
2.3709,-15,40,-249,idle
2.4288,-13,40,-248,idle
2.4863,-16,41,-249,idle
2.544,-15,41,-247,idle
2.6018,-16,41,-247,idle
2.6593,-17,40,-248,idle
2.717,-15,41,-247,idle
2.7748,-16,41,-246,idle
2.8323,-17,40,-249,idle
2.8899,-15,40,-249,idle
2.9478,-17,42,-248,idle
3.0053,-14,40,-249,idle
0.0224,-29,35,-245,idle
0.0802,-34,33,-242,idle
0.138,-28,33,-253,idle
0.1957,-31,31,-244,idle
0.2537,-31,32,-245,idle
0.3114,-31,33,-247,idle
0.3691,-31,33,-248,idle
0.4268,-31,35,-248,idle
0.4848,-29,33,-246,idle
0.5424,-33,32,-249,idle
0.6001,-32,34,-245,idle
0.6579,-32,34,-249,idle
0.7156,-32,31,-247,idle
0.7734,-33,32,-248,idle
0.8312,-28,34,-247,idle
0.889,-34,33,-246,idle
0.9467,-30,34,-243,idle
1.0046,-29,32,-247,idle
1.0624,-29,36,-248,idle
1.1202,-31,32,-245,idle
1.1779,-30,33,-248,idle
1.2359,-33,35,-248,idle
1.2938,-32,34,-247,idle
1.3514,-32,33,-250,idle
1.409,-32,33,-246,idle
1.4669,-32,32,-246,idle
1.5249,-31,33,-249,idle
1.5825,-33,32,-241,idle
1.6403,-27,37,-259,idle
1.698,-32,32,-239,idle
1.7559,-33,36,-252,idle
1.8138,-31,33,-244,idle
1.8714,-31,35,-247,idle
1.929,-33,34,-244,idle
1.987,-30,37,-247,idle
2.0448,-34,34,-244,idle
2.1028,-29,36,-250,idle
2.1604,-35,35,-244,idle
2.2181,-30,35,-251,idle
2.2758,-31,35,-244,idle
2.3338,-31,34,-247,idle
2.3915,-33,34,-246,idle
2.4492,-32,35,-248,idle
2.5071,-32,33,-246,idle
2.5649,-31,34,-247,idle
2.6228,-31,34,-249,idle
2.6804,-31,34,-247,idle
2.7382,-31,36,-248,idle
2.796,-33,34,-248,idle
2.8539,-32,34,-245,idle
2.9115,-30,36,-248,idle
2.9692,-37,32,-245,idle
0.0609,-31,33,-246,idle
0.1188,-32,34,-248,idle
0.1766,-31,33,-250,idle
0.2346,-31,32,-246,idle
0.2924,-31,33,-251,idle
0.3501,-31,32,-246,idle
0.4077,-32,36,-247,idle
0.4655,-30,34,-247,idle
0.5234,-31,34,-247,idle
0.5814,-31,33,-246,idle
0.6391,-30,33,-248,idle
0.6969,-31,33,-247,idle
0.7547,-29,34,-245,idle
0.8125,-30,33,-246,idle
0.8705,-29,34,-248,idle
0.9281,-31,36,-246,idle
0.986,-31,34,-246,idle
1.0438,-30,34,-249,idle
1.1015,-30,33,-246,idle
1.1595,-32,36,-248,idle
1.2172,-30,34,-245,idle
1.275,-31,36,-247,idle
1.3328,-32,36,-246,idle
1.3906,-30,34,-246,idle
1.4484,-25,33,-249,idle
1.5063,-30,35,-247,idle
1.564,-30,34,-247,idle
1.6219,-32,34,-247,idle
1.6797,-28,34,-246,idle
1.7375,-29,34,-247,idle
1.7954,-32,37,-249,idle
1.8532,-29,33,-246,idle
1.9109,-30,34,-250,idle
1.9687,-32,36,-246,idle
2.0266,-30,35,-249,idle
2.0845,-28,34,-245,idle
2.1425,-28,32,-247,idle
2.2001,-30,34,-247,idle
2.2579,-30,33,-248,idle
2.3157,-30,34,-247,idle
2.3735,-30,33,-246,idle
2.4315,-30,36,-247,idle
2.4891,-29,34,-247,idle
2.547,-31,34,-249,idle
2.6048,-30,35,-247,idle
2.6625,-28,35,-249,idle
2.7203,-27,36,-247,idle
2.7784,-28,34,-246,idle
2.836,-30,33,-249,idle
2.8939,-28,34,-248,idle
2.9516,-30,34,-247,idle
3.0094,-29,35,-247,idle
0.0315,-24,31,-249,idle
0.0892,-22,30,-250,idle
0.1469,-23,29,-248,idle
0.2047,-23,31,-247,idle
0.2624,-22,32,-249,idle
0.3202,-23,32,-246,idle
0.378,-22,31,-248,idle
0.4357,-21,31,-248,idle
0.4937,-23,32,-247,idle
0.5515,-22,32,-250,idle
0.6093,-22,31,-250,idle
0.6668,-23,32,-251,idle
0.7246,-20,33,-249,idle
0.7824,-24,31,-246,idle
0.8402,-23,30,-250,idle
0.8979,-22,33,-249,idle
0.9557,-23,30,-250,idle
1.0135,-22,31,-248,idle
1.0714,-20,32,-248,idle
1.1291,-24,29,-250,idle
1.1868,-21,33,-246,idle
1.2446,-23,33,-250,idle
1.3025,-21,30,-249,idle
1.3602,-22,31,-248,idle
1.4179,-18,30,-248,idle
1.4756,-22,31,-251,idle
1.5333,-21,33,-250,idle
1.5914,-20,30,-249,idle
1.6491,-21,31,-250,idle
1.7067,-19,31,-248,idle
1.7645,-21,32,-249,idle
1.8224,-18,31,-249,idle
1.88,-23,32,-249,idle
1.9379,-20,32,-248,idle
1.9956,-19,30,-249,idle
2.0535,-19,32,-248,idle
2.1113,-18,31,-249,idle
2.169,-20,32,-248,idle
2.2267,-18,32,-249,idle
2.2845,-19,32,-248,idle
2.3422,-19,30,-251,idle
2.4,-19,31,-247,idle
2.4577,-19,31,-250,idle
2.5156,-14,33,-250,idle
2.5735,-13,33,-248,idle
2.6312,-19,30,-250,idle
2.689,-16,33,-248,idle
2.7467,-17,32,-249,idle
2.8045,-16,34,-250,idle
2.8625,-17,34,-250,idle
2.9201,-19,32,-247,idle
2.9779,-15,33,-250,idle
0.0487,-27,9,-247,idle
0.1049,-28,9,-249,idle
0.1621,-26,10,-248,idle
0.2196,-27,12,-253,idle
0.2767,-25,13,-248,idle
0.3338,-25,10,-247,idle
0.3912,-27,11,-252,idle
0.4486,-25,13,-248,idle
0.5057,-26,11,-249,idle
0.563,-24,12,-249,idle
0.6203,-23,12,-247,idle
0.6777,-27,11,-251,idle
0.7348,-23,12,-249,idle
0.7921,-25,13,-250,idle
0.8493,-24,12,-248,idle
0.9066,-24,13,-248,idle
0.9639,-23,11,-248,idle
1.0211,-22,12,-250,idle
1.0784,-24,11,-253,idle
1.1356,-23,14,-247,idle
1.193,-23,12,-251,idle
1.2501,-23,13,-254,idle
1.3076,-22,12,-245,idle
1.3646,-22,13,-251,idle
1.4219,-22,13,-250,idle
1.4793,-24,13,-249,idle
1.5367,-25,14,-249,idle
1.5938,-22,12,-250,idle
1.651,-23,12,-249,idle
1.7085,-24,13,-249,idle
1.7658,-23,15,-251,idle
1.8228,-22,13,-248,idle
1.8801,-25,14,-252,idle
1.9376,-22,13,-248,idle
1.9946,-25,11,-251,idle
2.0518,-22,15,-248,idle
2.109,-23,14,-249,idle
2.1664,-21,14,-249,idle
2.2236,-23,13,-248,idle
2.281,-23,14,-250,idle
2.3383,-23,14,-249,idle
2.3957,-21,14,-249,idle
2.4528,-21,14,-251,idle
2.5101,-21,14,-250,idle
2.5676,-21,15,-248,idle
2.6247,-21,13,-250,idle
2.6818,-20,14,-248,idle
2.7392,-23,15,-248,idle
2.7966,-22,15,-250,idle
2.8537,-21,14,-249,idle
2.9108,-21,15,-250,idle
2.9682,-20,15,-249,idle
